State Code,State Name,District Code,District Name,Sub District Code,Sub District Name,Village Code,Village Name,CD Block Code,CD Block Name,Gram Panchayat Code,Gram Panchayat Name,Reference Year,Sub District Head Quarter (Name),Sub District Head Quarter (Distance in km),District Head Quarter  (Name),District Head Quarter  (Distance in km),Nearest Statutory Town  (Name),Nearest Statutory Town (Distance in km),Within the State/UT (Name),Within the State/UT (Distance in km),"Outside the State/UT, if nearest one is not within the State/UT (Name)","Outside the State/UT distance, if nearest one is not within the State/UT (Distance in km)",Total Geographical Area (in Hectares),Total   Households ,Total Population of Village,Total Male Population of Village,Total Female Population of Village,Total Scheduled Castes Population of Village,Total Scheduled Castes  Male Population of Village,Total Scheduled Castes  Female Population of Village,Total Scheduled Tribes Population of Village,Total Scheduled Tribes  Male Population of Village,Total Scheduled Tribes  Female Population of Village,Govt Pre-Primary School (Nursery/LKG/UKG) (Status A(1)/NA(2)),Govt  Pre - Primary School (Nursery/LKG/UKG) (Numbers),Private Pre - Primary School (Nursery/LKG/UKG) (Status A(1)/NA(2)),Private Pre - Primary School (Nursery/LKG/UKG) (Numbers),Nearest Facility Status (Govt(1)/Private(2)) ,Nearest Village/Town Name,"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Govt Primary School (Status A(1)/NA(2)),Govt Primary School (Numbers),Private Primary School (Status A(1)/NA(2)),Private  Primary School (Numbers),Nearest Facility Status (Govt(1)/Private(2)) ,Nearest Village/Town Name,"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Govt Middle  School (Status A(1)/NA(2)),Govt  Middle School (Numbers),Private Middle  School (Status A(1)/NA(2)),Private Middle School (Numbers),Nearest Facility Status (Govt(1)/Private(2)) ,Nearest Village/Town Name,"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Govt Secondary School (Status A(1)/NA(2)),Govt  Secondary School (Numbers),Private Secondary School (Status A(1)/NA(2)),Private Secondary  School (Numbers),Nearest Facility Status (Govt(1)/Private(2)) ,Nearest Village/Town Name,"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Govt Senior Secondary School (Status A(1)/NA(2)),Govt Senior Secondary School (Numbers),Private Senior Secondary School (Status A(1)/NA(2)),Private Senior Secondary  School (Numbers),Nearest Facility Status (Govt(1)/Private(2)) ,Nearest Village/Town Name,"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Govt  Arts and Science Degree College (Status A(1)/NA(2)),Govt  Arts and Science Degree College (Numbers),Private  Arts and Science Degree College (Status A(1)/NA(2)),Private  Arts and Science Degree College (Numbers),Nearest Facility Status (Govt(1)/Private(2)) ,Nearest Village/Town Name,"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Govt Engineering College (Status A(1)/NA(2)),Govt Engineering College (Numbers),Private Engineering College (Status A(1)/NA(2)),Private Engineering College (Numbers),Nearest Facility Status (Govt(1)/Private(2)) ,Nearest Village/Town Name,"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Govt Medicine College (Status A(1)/NA(2)),Govt Medicine  College (Numbers),Private Medicine  College (Status A(1)/NA(2)),Private Medicine College (Numbers),Nearest Facility Status (Govt(1)/Private(2)) ,Nearest Village/Town Name,"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Govt Management Institute (Status A(1)/NA(2)),Govt Management Institute (Numbers),Private Management Institute (Status A(1)/NA(2)),Private Management Institute (Numbers),Nearest Facility Status (Govt(1)/Private(2)) ,Nearest Village/Town Name,"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Govt Polytechnic (Status A(1)/NA(2)),Govt Polytechnic (Numbers),Private Polytechnic (Status A(1)/NA(2)),Private Polytechnic (Numbers),Nearest Facility Status (Govt(1)/Private(2)) ,Nearest Village/Town Name,"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Govt Vocational Training School/ITI (Status A(1)/NA(2)),Govt Vocational Training School/ITI (Numbers),Private Vocational Training School/ITI (Status A(1)/NA(2)),Private Vocational Training School/ITI (Numbers),Nearest Facility Status (Govt(1)/Private(2)) ,Nearest Village/Town Name,"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Government Non Formal Training Centre (Status A(1)/NA(2)),Government Non Formal Training Centre (Numbers),Private Non Formal Training Centre (Status A(1)/NA(2)),Private Non Formal Training Centre (Numbers),Nearest Facility Status (Govt(1)/Private(2)) ,Nearest Village/Town Name,"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Government School For Disabled (Status A(1)/NA(2)),Government School For Disabled (Numbers),Private School For Disabled ( Status A(1)/NA(2)),Private School For Disabled (Numbers),Nearest Facility Status (Govt(1)/Private(2)) ,Nearest Village/Town Name,"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Government Others (Status A(1)/NA(2)),Government Others (Numbers),Private Others (Status A(1)/NA(2)),Private Others (Numbers),Nearest Facility Status (Govt(1)/Private(2)) ,Nearest Village/Town Name,"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Community Health Centre (Numbers),Community Health Centre Doctors Total Strength (Numbers),Community Health Centre Doctors In Position (Numbers),Community Health Centre Para Medical  Staff Total Strength (Numbers),Community Health Centre Para Medical Staff In Position (Numbers),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Primary Health Centre (Numbers),Primary Health Centre  Doctors Total Strength (Numbers),Primary Health  Centre Doctors In Position (Numbers),Primary  Health Centre Para Medical  Staff Total Strength (Numbers),Primary  Health Centre Para Medical Staff In Position (Numbers),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Primary Heallth Sub Centre (Numbers),Primary Heallth Sub Centre Doctors Total Strength (Numbers),Primary Heallth Sub Centre Doctors In Position (Numbers),Primary Heallth Sub Centre Para Medical  Staff Total Strength (Numbers),Primary Heallth Sub Centre Para Medical Staff In Position (Numbers),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Maternity And Child Welfare Centre (Numbers),Maternity And Child Welfare Centre Doctors Total Strength (Numbers),Maternity And Child Welfare Centre Doctors In Position (Numbers),Maternity And Child Welfare Centre Para Medical  Staff Total Strength (Numbers),Maternity And Child Welfare Centre Para Medical Staff In Position (Numbers),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",TB Clinic (Numbers),TB Clinic Doctors Total Strength (Numbers),TB Clinic Doctors In Position (Numbers),TB Clinic Para Medical Para Medical  Staff Total Strength (Numbers),TB Clinic Para Medical Para Medical Staff In Position (Numbers),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Hospital Allopathic (Numbers),Hospital Allopathic Doctors Total Strength (Numbers),Hospital Allopathic Doctors In Position (Numbers),Hospital Allopathic Para Medical  Staff Total Strength (Numbers),Hospital Allopathic Para Medical Staff In Position (Numbers),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Hospiltal Alternative Medicine (Numbers),Hospiltal Alternative Medicine Doctors Total Strength (Numbers),Hospiltal Alternative Medicine Doctors In Position (Numbers),Hospiltal Alternative Medicine Para Medical  Staff Total Strength (Numbers),Hospiltal Alternative Medicine Para Medical Staff In Position (Numbers),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Dispensary (Numbers),Dispensary Doctors Total Strength (Numbers),Dispensary Doctors In Position (Numbers),Dispensary Para Medical  Staff Total Strength (Numbers),Dispensary Para Medical Staff In Position (Numbers),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Veterinary Hospital (Numbers),Veterinary Hospital Doctors Total Strength (Numbers),Veterinary Hospital Doctors In Position (Numbers),Veterinary Hospital Para Medical  Staff Total Strength (Numbers),Veterinary Hospital Para Medical Staff In Position (Numbers),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Mobile Health Clinic (Numbers),Mobile Health Clinic Doctors Total Strength (Numbers),Mobile Health Clinic Doctors In Position (Numbers),Mobile Health Clinic Para Medical  Staff Total Strength (Numbers),Mobile Health Clinic Para Medical Staff In Position(Numbers),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Family Welfare Centre (Numbers),Family Welfare Centre Doctors Total Strength (Numbers),Family Welfare Centre Doctors In Position (Numbers),Family Welfare Centre Para Medical  Staff Total Strength (Numbers),Family Welfare Centre Para Medical Staff In Position (Numbers),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Non Government Medical facilities Out Patient (Numbers),Non Government Medical facilities In And Out Patient (Numbers),Non Government Medical facilities Charitable (Numbers),Non Government Medical facilities Medical Prctitioner with MBBS Degree (Numbers) ,Non Government Medical facilities Medical Prctitioner with other Degree (Numbers)  ,Non Government Medical facilities Medical Practitioner with no  Degree (Numbers) ,Non Government Medical facilities Traditional Practitioner and Faith  Healer (Numbers) ,Non Government Medical facilities Medicine Shop (Numbers) ,Non Government Medical facilities Others (Numbers),Tap Water-Treated (Status A(1)/NA(2)),Tap Water-Treated Functioning All round the year (Status A(1)/NA(2)),Tap Water-Treated Functioning in Summer months (April-September) (Status A(1)/NA(2)),Tap Water Untreated (Status A(1)/NA(2)),Tap Water Untreated Functioning All round the year (Status A(1)/NA(2)),Tap Water Untreated Functioning in Summer months (April-September) (Status A(1)/NA(2)),Covered Well (Status A(1)/NA(2)),Covered Well Functioning All round the year (Status A(1)/NA(2)),Covered Well Functioning in Summer months (April-September) (Status A(1)/NA(2)),Uncovered  Well (Status A(1)/NA(2)),Uncovered  Well Functioning All round the year (Status A(1)/NA(2)),Uncovered  Well Functioning in Summer months (April-September) (Status A(1)/NA(2)),Hand Pump (Status A(1)/NA(2)),Hand Pump Functioning All round the year (Status A(1)/NA(2)),Hand Pump Functioning in Summer months (April-September) (Status A(1)/NA(2)),Tube Wells/Borehole (Status A(1)/NA(2)),Tube Wells/Borehole Functioning All round the year (Status A(1)/NA(2)),Tube Wells/Borehole Functioning in Summer months (April-September) (Status A(1)/NA(2)),Spring (Status A(1)/NA(2)),Spring Functioning All round the year (Status A(1)/NA(2)),Spring Functioning in Summer months (April-September) (Status A(1)/NA(2)),River/Canal (Status A(1)/NA(2)),River/Canal Functioning All round the year (Status A(1)/NA(2)),River/Canal Functioning in Summer months (April-September) (Status A(1)/NA(2)),Tank/Pond/Lake (Status A(1)/NA(2)),Tank/Pond/Lake Functioning All round the year (Status A(1)/NA(2)),Tank/Pond/Lake Functioning in Summer months (April-September) (Status A(1)/NA(2)),Others (Status A(1)/NA(2)),Others Functioning All round the year (Status A(1)/NA(2)),Others Functioning in Summer months (April-September) (Status A(1)/NA(2)),Closed Drainage (Status A(1)/NA(2)), Open Drainage (Status A(1)/NA(2)),No  Drainage (Status A(1)/NA(2)),Open Pucca Drainage Covered with Tiles Slabs (Status A(1)/NA(2)),Open Pucca Drainage Uncovered (Status A(1)/NA(2)),Open Kuccha Drainage (Status A(1)/NA(2)),Whether Drain water is discharged directly into water bodies or to sewar plant (For Water Bodies-1/Sewar Plants-2), Is the Area Covered under Total Sanitation Campaign (TSC)? (Status A(1)/NA(2)),Community Toilet Complex (including Bath) for General Public (Status A(1)/NA(2)),Community Toilet Complex (excluding Bath) for General Public (Status A(1)/NA(2)),Rural Production Centres or Sanitary hardware outlet availability near the village (Status A(1)/NA(2)),Rural Production mart or Sanitary hardware outlet availability near the village (Status A(1)/NA(2)),Community waste disposal system after house to house collection (Status A(1)/NA(2)),Community Bio-gas or recycle of waste for production use (Status A(1)/NA(2)),No System (Garbage on road/street) (Status A(1)/NA(2)),Post Office (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Sub Post Office (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Post And Telegraph Office (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Village Pin Code (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",PIN Code,Telephone (landlines) (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Public Call Office /Mobile (PCO) (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Mobile Phone Coverage (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Internet Cafes / Common Service Centre (CSC) (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Private Courier Facility (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Public Bus Service (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Private Bus Service (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Railway Station (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Auto/Modified Autos (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Taxi  (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Vans (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Tractors (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Cycle-pulled Rickshaws   (manual driven) (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Cycle-pulled Rickshaws (machine driven) (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Carts Drivens by Animals (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Sea/River/Ferry Service (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",National Highway (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",State Highway (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Major District Road (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Other District Road (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Black Topped (pucca) Road (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Gravel (kuchha) Roads (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Water Bounded Macadam (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",All Weather Road (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Navigable Waterways (River/Canal) (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Foothpath (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",ATM (Status A(1)/NA(2)),Nearest Facility Distance (in Km) ,Commercial Bank (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Cooperative Bank (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Agricultural Credit Societies (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Self - Help Group (SHG) (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Public Distribution System (PDS) Shop (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Mandis/Regular Market (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Weekly Haat (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Agricultural Marketing Society (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Nutritional Centres-ICDS (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Nutritional Centres-Anganwadi Centre (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Nutritional Centres-Others (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",ASHA (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Community Centre with/without TV (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Sports Field (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Sports Club/Recreation Centre (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Cinema/Video Hall (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Public Library (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Public Reading Room (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Daily Newspaper Supply (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Assembly Polling Station (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Birth and Death Registration Office (Status A(1)/NA(2)),"(If not available within the village, the distance range  code  of nearest place where  facility is available is given viz;  a for < 5 Kms, b for 5-10 Kms and c  for 10+ kms ).  ",Power Supply For Domestic Use  (Status A(1)/NA(2)),Power Supply For Domestic Use Summer (April-Sept.) per day (in Hours),Power Supply For Domestic Use Winter (Oct.-March) per day (in Hours),Power Supply For Agriculture Use (Status A(1)/NA(2)),Power Supply For Agriculture Use Summer (April-Sept.) per day (in Hours),Power Supply For Agriculture Use Winter (Oct.-March)per day (in Hours),Power Supply For Commercial Use (Status A(1)/NA(2)),Power Supply For Commercial Use Summer (April-Sept.) per day (in Hours),Power Supply For Commercial Use Winter (Oct.-March) per day (in Hours),Power Supply For All Users (Status A(1)/NA(2)),Power Supply For All Users Summer (April-Sept.) per day (in Hours),Power Supply For All Users Winter (Oct.-March) per day (in Hours),Agricultural Commodities (First),Manufacturers Commodities (First),Handicrafts Commodities (First),Agricultural Commodities (Second),Manufacturers Commodities (Second),Handicrafts Commodities (Second),Agricultural Commodities (Third),Manufacturers Commodities (Third),Handicrafts  Commodities (Third),Forest Area (in Hectares),Area under Non-Agricultural Uses (in Hectares),Barren & Un-cultivable Land Area (in Hectares),Permanent Pastures and Other Grazing Land Area (in Hectares),Land Under Miscellaneous Tree Crops etc. Area (in Hectares),Culturable Waste Land Area (in Hectares),Fallows Land other than Current Fallows Area (in Hectares),Current Fallows Area (in Hectares),Net Area Sown (in Hectares),Total Unirrigated Land Area (in Hectares),Area Irrigated by Source (in Hectares),Canals Area (in Hectares),Wells/Tube Wells Area (in Hectares),Tanks/Lakes Area (in Hectares),Waterfall Area (in Hectares),Other Source (specify) Area (in Hectares),Nearest Town Name,Nearest Town Distance from Village (in Km.)
07,NCT OF DELHI,090,North West,00430,Narela,063866,Lam Pur,0001,North West,NA,NA,2009,ALIPUR,9,KANJHAWALA,21,DMC (U),5,NCT DELHI,35,NA,NA,511.3,474,2653,1405,1248,643,344,299,0,0,0,1,1,2,0,,,,1,1,2,0,1,DMC (U),a,2,0,2,0,1,DMC (U),a,2,0,2,0,1,DMC (U),a,2,0,2,0,1,DMC (U),a,2,0,2,0,1,BAWANA,c,2,0,2,0,1,KURENI,a,2,0,2,0,1,DMC (U),c,2,0,2,0,1,DMC (U),c,2,0,2,0,1,DMC (U),c,2,0,2,0,1,BHORGARH,a,2,0,2,0,1,ALIPUR,a,2,0,2,0,1,DMC (U),c,2,0,2,0,1,DMC (U),b,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,a,2,b,1,,1,,110040,1,,1,,1,,2,b,1,,1,,1,,2,a,2,a,2,a,2,a,2,a,1,,2,a,2,a,2,c,2,a,2,a,2,a,2,b,1,,2,a,2,b,1,,2,c,2,a,2,a,2,a,2,a,2,a,2,a,1,,2,a,2,a,2,a,2,a,1,,2,a,2,a,2,a,2,c,2,c,2,c,2,a,2,a,1,,1,,2,a,1,20,22,1,20,22,1,20,22,1,20,22,WHEAT,NA,NA,PADDY,NA,NA,MUSTARD,NA,NA,0,27.9,0,0,0,30.4,0,0,453,0,453,116.6,336.4,0,0,0,NARELA,2
07,NCT OF DELHI,090,North West,00430,Narela,063867,Mamoor Pur,0001,North West,NA,NA,2009,ALIPUR,3,KANJHAWALA,7,DMC (U),25,NCT DELHI,36,NA,NA,605.7,3808,18937,10237,8700,3399,1812,1587,0,0,0,2,0,2,0,1,ALIPUR,b,1,5,1,3,,,,1,3,2,0,,,,1,3,2,0,,,,1,3,2,0,,,,2,0,2,0,1,ALIPUR,b,2,0,2,0,1,DMC (U),c,2,0,2,0,1,DMC (U),c,2,0,2,0,1,DMC (U),c,2,0,2,0,1,DMC (U),c,2,0,2,0,1,BHORGARH,b,2,0,1,1,,,,2,0,2,0,1,DMC (U),c,2,0,2,0,1,DMC (U),c,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,a,1,5,5,20,20,,1,3,3,8,8,,0,0,0,0,0,a,0,0,0,0,0,a,0,0,0,0,0,a,5,4,4,1,4,5,10,2,0,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,a,2,b,1,,1,,110040,1,,1,,1,,2,a,1,,1,,1,,1,,1,,1,,1,,2,a,1,,2,a,2,a,2,b,2,a,1,,1,,1,,1,,2,b,2,b,1,,2,b,2,a,1,,1,,1,,2,a,2,a,1,,1,,1,,1,,2,a,1,,2,b,1,,1,,2,a,2,a,2,a,2,a,1,,1,,1,,2,b,1,24,24,1,24,24,1,24,24,1,24,24,WHEAT,NA,NA,PADDY,NA,NA,MUSTARD,NA,NA,45.7,232,0,0,0,84,0,0,244,0,244,0,244,0,0,0,NARELA,1
